,CR,EV,PE,LA,CA,R^2
11143,0.0,0.0,0.242,0.0,0.131,0.8075095672802595
11144,0.021000000000000005,0.0,0.065,0.0,0.0,0.5342206997070185
11145,0.261,0.0,0.18,0.0,0.06,0.6089784519497968
11146,-0.087,0.0,0.332,0.0,0.181,0.9392250077456376
11147,-0.084,0.09399999999999999,0.075,0.0,0.668,0.7784540561967467
11148,0.0,0.0,0.0,0.99,0.0,0.5821747103350902
11149,-0.763,0.06,0.12,0.663,0.0,0.8351459684055087
11150,-0.0020000000000000018,0.011,0.019,0.696,0.0,0.6841733251391545
11151,0.0,-0.077,0.0,0.979,0.0,0.6042682576607672
11152,0.532,-0.208,0.0,0.0,0.0,0.3256389631045501
11153,0.0,0.0,0.052,0.406,0.0,0.4193175335217433
11154,0.0,0.0,0.096,0.0,0.0,0.5027495697802296
11155,0.242,0.0,0.23199999999999998,0.0,0.096,0.5391685419317895
11156,0.149,0.14,-0.093,0.0,0.04,0.5135999505491051
11157,-0.416,0.0,0.07,0.0,0.036,0.770560240429355
11158,-0.025,0.0,0.134,0.362,0.483,0.8710125311615764
11159,0.0,0.0,0.336,0.81,-0.017,0.848177013040254
11160,-0.15600000000000003,-0.14,0.346,0.0,0.038,0.827521889187258
11161,-0.066,0.145,0.0,0.522,0.0,0.6952703188170838
11162,0.038,0.0,0.0,0.0,1.071,0.4388245910831261
11163,0.010000000000000002,0.037,0.046,0.504,0.0,0.7028721333119619
11164,-0.068,-0.064,0.06699999999999999,0.857,0.0,0.7912547032591207
11165,0.118,0.144,0.09300000000000003,0.0,0.0,0.3192748801455495
11166,-0.085,-0.009,0.01,0.0,1.565,0.2900377573111993
11167,0.0,0.095,0.216,0.0,0.018,0.8511804733724913
11168,0.0,0.0,0.097,0.0,0.168,0.5026631159536268
11169,0.333,0.0,0.191,0.526,0.0,0.49346764523438325
11170,0.122,-0.115,0.0,0.528,0.0,0.676441323067837
11171,0.046,-0.078,0.096,0.0,0.129,0.8795703655984101
11172,0.0,0.158,-0.064,-0.215,0.611,0.46096310221462433
11173,0.118,0.069,0.20400000000000001,0.0,0.027,0.6881097509845947
11174,0.0,0.037,0.023,0.469,0.0,0.5872062890714635
11175,0.0,0.014,0.022,0.0,1.02,0.7986657966207105
11176,0.0,0.122,0.051,0.0,0.162,0.34981953345335515
11177,0.06,-0.03,0.0,0.775,-0.095,0.49777721461579005
11178,0.0,-0.087,0.216,0.713,0.0,0.8601472358642794
11179,0.161,0.0,0.0,0.0,0.214,0.5996794697982217
11180,-0.096,-0.077,0.05099999999999999,0.545,0.0,0.5671895438000047
11181,-0.033,0.019999999999999997,-0.002,0.0,0.887,0.4534126404835971
11182,0.119,0.0,0.092,0.513,0.0,0.6072486646133897
11183,0.0,-0.121,-0.21000000000000002,0.601,0.0,0.6918733674599165
11184,0.44,0.0,0.104,0.367,0.109,0.805344429643343
11185,0.198,0.0,0.051,0.0,0.0,0.38411834241229437
11186,0.0,0.0,0.168,0.0,0.0,0.5393655894609997
11187,0.0,-0.18,0.07899999999999999,0.407,0.0,0.49387883113318387
11188,0.148,0.183,0.133,0.0,-0.164,0.6250612539920335
11189,0.079,0.072,0.0,0.0,0.117,0.6032485241363308
11190,0.112,0.188,0.141,0.858,0.0,0.8086354942602882
11191,-0.081,0.185,0.065,0.0,0.0,0.24194190831724116
11192,0.0,0.728,0.0,0.522,0.02,0.8986541432457975
11193,0.0,0.0,0.078,-0.231,0.196,0.357247074680738
11194,-0.018,0.021,0.0,0.0,14.832,0.4886782795703216
11195,0.0,-0.158,-0.06300000000000001,0.43,0.0,0.6531360406518508
11196,0.076,-0.039,0.059,0.681,0.0,0.6734844483008049
11197,0.359,0.0,0.166,0.0,0.089,0.43446935004866105
11198,0.02,-0.024,0.018,0.0,3.873,0.5591409064490751
11199,0.0,0.099,0.204,0.525,0.0,0.5018181153725143
11200,0.0,0.0,0.131,0.0,-0.079,0.4894296347168474
11201,0.0,0.732,0.0,0.0,0.0,0.554154950214676
11202,0.0,0.023,0.024,0.734,0.0,0.7201028488983353
11203,0.113,0.109,0.0,0.0,0.11,0.5697482681517365
11204,0.056,-0.206,0.0,0.549,0.0,0.46456082961337397
11205,0.202,-0.328,0.246,0.0,0.12,0.8403234153389388
11206,0.0,0.0,0.203,0.523,-0.063,0.48739893237250054
11207,0.0,0.169,0.138,0.0,0.134,0.6878250901070468
11208,-0.062,0.116,0.259,0.0,0.109,0.7754727096876592
11209,0.0,0.0,0.582,0.326,0.0,0.5339535181989215
11210,0.028,0.0,0.023,0.906,0.0,0.8035434809381986
11211,0.043,-0.042,-0.088,0.0,0.0,0.6334011476900594
11212,0.063,0.052,-0.015,0.363,-0.099,0.6274862838306944
11213,-0.085,0.013,0.037,0.0,0.817,0.7170353614048848
11214,0.185,0.0,0.292,0.0,0.049,0.5378346918632273
11215,0.28,0.0,0.159,0.0,0.0,0.4237375013056254
11216,0.0,0.0,0.09,0.0,0.0,0.21173345609907057
11217,0.17900000000000002,0.0,0.06800000000000002,0.0,0.019,0.5862935685159989
11218,0.0,0.0,0.048,1.061,-1.808,0.635002165184261
11219,0.032,0.0,0.036,0.341,-0.133,0.29823162467359254
11220,0.0,-0.006,-0.006,0.447,0.0,0.21091131489080328
11221,-0.658,0.148,0.318,0.461,0.0,0.713137866741717
11222,0.073,0.034,0.05,0.0,1.645,0.7490388622862137
11223,0.0,0.125,0.0,0.0,0.043,0.24054804602660285
11224,0.0,0.111,0.194,0.656,0.0,0.7845427034821679
11225,0.0,-0.05,0.072,0.76,0.0,0.60487944975033
11226,0.069,0.065,-0.042,0.516,0.0,0.6358471291355373
11227,-0.028999999999999998,0.0,0.046,0.558,0.0,0.6522032000068858
11228,-0.145,-0.027999999999999997,0.125,0.0,0.268,0.7101104555928659
11229,0.0,0.0,0.0,0.0,-0.433,-0.07341072957089723
11230,0.028,0.053,0.083,0.538,0.0,0.7821741734274918
11231,0.027,-0.066,-0.01,0.336,0.0,0.49448183830775794
11232,0.0,0.303,0.202,0.0,0.046,0.5571506615914208
11233,0.0,0.114,0.056,0.0,0.205,0.5473498787320048
11234,0.0,0.0,0.561,0.775,0.0,0.8456932463843281
11235,0.163,0.163,0.15,0.815,-0.274,0.5710685052770912
11236,-0.029000000000000005,0.087,0.0,0.0,0.0,0.4348760037995263
11237,0.071,0.0,0.0,0.0,0.229,0.3148735883465785
11238,-0.266,0.0,0.286,0.0,0.085,0.6652483129687696
11239,0.0,0.118,0.0,0.0,0.036,0.2926385142897646
11240,0.0,0.0,-0.012999999999999998,0.604,0.0,0.4256338308784158
11241,0.0,-0.059,0.028999999999999998,0.555,0.096,0.9080971908097845
11242,0.0,0.011,-0.015,0.487,-0.394,0.5449060363442343
11243,0.557,-0.146,0.307,0.435,0.068,0.8602484912545392
11244,0.472,0.13,0.5499999999999999,0.0,0.025,0.808027294893776
11245,-0.048,-0.081,-0.068,0.279,0.0,0.43335898277907026
11246,0.0,-0.054,0.052000000000000005,0.0,0.128,0.2666399626430134
11247,0.0,0.0,0.0,0.854,0.0,0.48559676636454174
11248,0.0,0.0,-0.015,0.587,3.667,0.7390257009289657
11249,-0.361,0.046,0.0,0.0,0.08,0.6783239088393842
11250,-0.08300000000000002,0.391,0.217,0.641,0.029,0.9830809661742637
11251,0.047,-0.010999999999999996,0.038,0.352,0.0,0.4321127160410816
11252,-0.042,-0.011999999999999997,0.0,0.514,0.0,0.4855558197524339
11253,0.044,-0.105,-0.051,0.0,3.541,0.7886812667626243
11254,-0.089,0.0,0.17,0.334,0.0,0.6102535367927877
11255,0.0,-0.056,-0.032,0.0,1.031,0.5077937907707739
11256,0.907,0.289,0.261,0.0,0.043,0.7119223193830948
11257,0.0,0.0,0.047,0.0,0.817,0.46941424849953217
11258,0.227,0.193,0.048,0.0,0.125,0.8028387988824099
11259,0.0,0.0,0.525,0.576,0.0,0.6963597958399366
11260,0.091,0.25,0.10599999999999998,0.284,0.0,0.38060479208528675
11261,0.065,0.072,0.15400000000000003,0.879,0.0,0.8155321665263442
11262,0.141,0.0,0.055,0.304,0.077,0.85945351817964
11263,0.0,-0.078,0.0,0.0,0.801,0.8675665394858423
11264,0.0,0.006999999999999999,0.035,0.0,0.0,0.6401624927966381
11265,0.0,0.107,0.0,0.258,0.0,0.07017006070051812
11266,0.0,0.039,0.0,1.175,0.0,0.7456426947893513
11267,0.0,0.0,0.504,0.0,0.0,0.14802708703356549
11268,0.0,0.0,0.357,0.511,0.0,0.8116269050308802
11269,0.0,0.619,0.0,0.82,0.0,0.909023449632228
11270,0.07100000000000001,-0.066,0.095,0.253,0.058,0.7601244333971593
11271,0.0,0.0,0.012,0.0,1.739,0.7398837260760419
11272,0.125,-0.063,-0.055,0.0,0.283,0.7300608410037317
11273,-0.949,0.0,0.0,0.0,0.0,0.21071564357219985
11274,0.233,0.0,0.087,0.0,-0.109,0.6138054700449451
11275,0.559,0.0,0.26,0.342,0.0,0.7186494720265686
11276,0.387,0.0,0.0,-0.284,0.029,0.5600139420616506
11277,0.0,0.308,-0.114,0.839,0.0,0.7133879487867651
11278,0.40199999999999997,0.0,0.076,0.875,0.0,0.8009702949226496
11279,0.0,0.075,0.127,0.0,0.139,0.40206101630610624
11280,0.122,0.0,0.085,0.682,0.0,0.6517846006828294
11281,-0.931,0.0,0.293,0.407,0.0,0.6205102058076698
11282,0.306,0.0,0.098,0.54,0.056,0.5740164677064208
11283,0.055,0.343,0.0,0.189,0.049,0.881320297312179
11284,0.111,0.123,0.0,0.418,0.0,0.7645240868282861
11285,0.0,0.215,0.0,1.006,0.0,0.6417394786046053
11286,0.01200000000000001,0.0,0.0,0.416,0.0,0.42095689418361637
11287,-0.272,0.055,0.0,0.0,0.093,0.4476538856147124
11288,-0.033,0.07399999999999998,0.0,0.414,0.0,0.35149476843381655
11289,-0.049,0.0,0.16,0.0,0.209,0.7335516247987095
11290,-0.048,0.0,0.0,0.669,0.0,0.44580303390207376
11291,0.025999999999999995,-0.08700000000000002,0.188,0.0,-0.021,0.5110709479069266
11292,0.0,0.023,0.092,0.898,0.0,0.7591647478148881
11293,0.0,0.0,0.028,0.0,0.834,0.08342426611209641
11294,0.274,-0.065,0.0,0.0,0.094,0.8934197500627006
11295,0.015000000000000013,0.107,0.133,0.138,-0.116,0.7559787130513905
11296,0.055,0.0,0.077,0.725,-0.596,0.31305385286221066
11297,0.0,0.0,0.098,0.712,0.0,0.5428626068375142
11298,0.0,0.053,-0.018000000000000002,0.0,-0.442,0.22332232295920207
11299,0.032,0.013,0.067,-0.239,0.628,0.6981220840381159
11300,0.078,0.0,0.051,0.0,0.274,0.4211500743025727
11301,0.016,0.017,0.028,0.566,0.0,0.8402197217604882
11302,0.245,-0.115,0.144,0.442,0.0,0.8206895325711558
11303,0.0,0.0,0.0,0.621,0.0,0.3254227919766194
11304,0.0,0.247,0.092,0.423,0.0,0.6982297488695461
11305,-0.168,-0.058,0.089,0.466,0.29,0.9654004674140777
11306,0.0,0.0,0.14500000000000002,0.685,-0.409,0.380600046890451
11307,-0.375,0.132,0.245,0.0,0.088,0.3807644085573715
11308,0.032,0.0,0.0,0.279,-1.604,0.15053145268359136
11309,0.169,-0.046,0.303,0.0,0.025,0.7420361235233146
11310,0.078,0.0,0.0,0.517,0.0,0.6633397946835098
11311,0.0,0.0,-0.024,0.688,0.0,0.7873525781616025
11312,0.0,0.082,0.197,0.0,0.062,0.5929989143440888
11313,0.0,0.021,0.0,0.0,0.892,0.29731608509891083
11314,0.134,0.176,0.203,0.407,0.0,0.7615501095322925
11315,-0.15,0.045,0.0,0.0,0.0,0.3940213461985116
11316,0.0,0.15299999999999997,0.178,0.0,0.116,0.6080510301517683
11317,-0.332,0.05199999999999999,-0.206,0.0,0.032,0.5348972617109782
11318,0.102,0.0,0.065,0.376,0.0,0.6535200249083288
11319,0.01,0.01,0.0,0.0,11.638,0.6891604571952109
11320,0.04,-0.059,0.0,0.0,1.591,0.5494386933906996
11321,0.0,0.061,0.023000000000000007,0.401,0.0,0.590662023783459
11322,0.105,0.0,0.066,0.937,0.0,0.8948929082261582
11323,0.0,-0.073,0.085,0.0,0.0,0.39487570649195036
11324,-0.15,0.0,0.209,0.624,0.0,0.7262355622838079
11325,-0.265,0.061,0.0,0.665,0.433,0.897544969402626
11326,0.062,0.041,0.087,0.413,0.092,0.7118068451623683
11327,0.041,0.0,0.055,0.0,0.0,0.3185042727222772
11328,0.0,0.0,0.679,0.664,0.0,0.8176545455347332
11329,0.0,0.0,0.0,0.968,0.0,0.6513804751531911
11330,-0.028,0.0,0.0,0.948,0.0,0.6357139916501575
11331,0.0,-0.23,0.0,0.806,0.0,0.8044135262440696
11332,0.379,0.0,0.113,0.694,0.0,0.3937788609193269
11333,-0.286,0.0,0.048,0.767,0.0,0.6886150951714746
11334,0.0,0.0,0.011,0.0,7.775,0.5162271394384614
11335,-0.142,0.0,0.139,0.0,0.0,0.5463121490899818
11336,0.641,0.0,0.184,0.0,0.22,0.6125590565322341
11337,0.0,0.0,0.663,0.0,0.0,0.07380426225841985
11338,0.0,0.074,0.08900000000000001,0.42,0.0,0.4711218264334692
11339,0.287,0.389,0.0,0.0,0.031,0.7282223410239661
11340,0.0,0.0,0.0,0.714,0.0,0.42931173341798756
11341,-0.024999999999999998,0.038,-0.026,0.224,0.0,0.4835506209419307
11342,-0.063,0.037,0.0,0.341,0.0,0.45182506992606164
11343,-0.028,0.029,0.009,0.435,0.0,0.4670104585315217
11344,0.029,0.044,0.0,1.019,0.0,0.7717930143231373
11345,0.0,0.013,-0.0030000000000000027,0.0,0.0,0.1985200696324575
11346,0.37900000000000006,-0.104,0.258,0.668,0.036,0.8253298201021302
11347,0.0,0.0,0.288,0.946,0.0,0.5553477502133337
11348,-0.024,-0.057,-0.012,0.535,1.992,0.7797350153919337
11349,-0.144,0.065,0.22,0.732,0.0,0.910167327109973
11350,0.0,0.334,0.66,0.406,-0.006,0.7931546500540372
11351,-0.034,0.0,0.063,0.0,0.217,0.6298467384848776
11352,0.0,0.258,0.167,0.435,0.0,0.5747215329072222
11353,0.0,0.089,0.11199999999999999,0.695,0.0,0.6781488969396086
11354,0.38,0.0,0.182,0.0,0.249,0.6576536511523763
11355,0.0,0.0,0.074,0.0,0.665,0.5503230406453775
11356,0.0,0.0,0.0,0.145,-0.068,-0.29017866511767054
11357,0.079,0.03,-0.011,0.544,0.0,0.7088445606219234
11358,0.173,0.0,0.051,0.0,0.57,0.6576724651298688
11359,0.185,0.224,0.0,0.562,0.171,0.7509494309343488
11360,-0.038,0.036,0.016,0.32,0.0,0.8201746587310801
11361,-0.825,0.0,-0.169,0.0,0.048,0.5746438448467387
11362,0.159,0.091,0.118,0.737,0.0,0.7724930170065273
11363,-0.286,0.093,0.136,0.0,0.221,0.635782889627095
11364,-0.11699999999999999,0.135,0.264,0.0,0.04,0.6694167632836792
11365,-0.099,0.037,0.0,0.94,0.0,0.6595857777893867
11366,0.0,-0.026,-0.054,0.0,0.0,0.17892744952246398
11367,-0.077,-0.05,-0.024,0.0,0.474,0.6655310326688593
11368,0.088,-0.104,0.142,0.192,0.0,0.6794026236041908
11369,0.0,0.0,0.0,0.988,-2.777,0.2787490702802117
11370,0.0,0.0,0.0,0.549,0.0,0.3556233937307143
11371,0.144,0.0,0.155,0.592,0.0,0.48527718995126556
11372,0.0,0.0,0.0,0.864,0.0,0.5187928445755006
11373,0.248,0.155,0.16,0.543,0.0,0.8870941059749482
11374,0.0,0.0,0.0,0.0,0.181,0.41467394660880175
11375,0.048,0.137,0.231,0.291,-0.052,0.8105404952977125
11376,-0.027,0.052,0.0,0.0,1.852,0.7877236391108906
11377,0.0,0.0,0.099,0.0,0.731,0.4178607816106462
11378,0.118,0.103,0.0,0.14,0.0,0.25700324419429454
11379,-0.172,0.0,0.052,0.0,0.119,0.4272012570704302
11380,-0.013,-0.025,-0.005,0.319,8.635,0.8171102827475306
11381,-2.638,0.0,0.106,0.717,0.0,0.8561369784377286
11382,0.091,-0.262,-0.119,0.92,0.0,0.803013258592189
11383,0.0,0.0,0.0,0.0,9.045,0.4833354193160301
11384,-0.038,-0.063,0.032,0.579,0.0,0.8146831049299723
11385,0.0,0.0,0.0,0.652,0.0,0.2936269627699132
11386,0.0,-0.29100000000000004,0.28400000000000003,0.0,0.082,0.8874470057536619
11387,0.0,0.0,0.193,0.649,0.0,0.5501139534238473
11388,0.021,-0.028999999999999998,0.0,0.895,0.0,0.8576835588289797
11389,0.0,0.0,0.0,0.0,0.009,0.1440052396485182
11390,0.0,0.061,0.679,0.0,0.029,0.8112515786878871
11391,-0.016,0.0,-0.03,0.0,3.44,0.851164910684527
11392,-0.032,0.021,-0.01,0.397,2.191,0.8856911100421471
11393,0.0,0.234,-0.18,-0.165,0.046,0.6916241817171147
11394,-0.056,0.101,-0.144,0.0,0.084,0.6716242437106876
11395,-0.065,0.0,0.0,0.0,2.322,0.746073390706891
11396,0.0,0.0,0.0,0.505,-6.399,0.1414993893626062
11397,0.066,-0.027,0.015,0.301,0.17,0.8529033577622003
11398,0.0,0.065,0.0,0.0,0.0,0.3415203387616417
11399,0.158,-0.009000000000000005,0.044,0.319,0.222,0.866113643479781
11400,0.0,0.016,0.039,0.0,0.154,0.39943078899674
11401,0.0,0.031,0.025,-0.128,0.0,0.05077229260485383
11402,0.0,-0.207,-0.249,0.27,0.0,0.3825577580777558
11403,0.101,-0.041,0.0,0.0,1.722,0.6688976966266715
11404,-0.094,0.11,0.111,0.0,0.227,0.8285673348903542
11405,0.106,0.054,0.053,0.0,0.192,0.6895515924758125
11406,-0.243,0.35,0.0,0.0,0.042,0.8969075021940796
11407,0.0,0.096,0.062,0.0,0.099,0.4993872847138294
11408,0.0,0.0,0.053000000000000005,0.0,0.224,0.38712665700865323
11409,0.0,0.04,0.146,0.567,0.115,0.8431966673475988
11410,0.0,0.0,0.0,0.811,0.0,0.4816446596613063
11411,0.029,0.053,0.016,0.0,0.203,0.72104401608087
11412,0.0,0.062,0.055,0.396,1.52,0.8264292974681162
11413,0.0,0.0,0.0,0.437,0.0,0.24003634514526173
11414,0.067,0.122,0.047,0.0,0.0,0.6724627393039823
11415,0.056,0.022,0.046,0.0,0.318,0.5819887419156696
11416,0.14700000000000002,0.167,0.21,0.0,0.103,0.8725210555154435
11417,0.253,0.0,0.0,1.018,0.0,0.8980834281906019
11418,0.013,-0.02,0.017,0.0,2.511,0.5932393560625843
11419,-0.09400000000000003,-0.031,0.0,0.744,0.0,0.6651969190970561
11420,0.0,0.0,0.0,0.435,0.0,0.19806862923008062
11421,0.0,-0.117,0.098,0.0,0.571,0.5733131575769591
11422,0.0,-0.087,0.0,0.0,0.838,0.5745567351254991
11423,-0.732,0.0,0.5,0.0,0.024,0.8273316567408777
11424,0.691,0.0,0.0,0.0,0.023,0.653392035666645
11425,0.07800000000000001,0.062,0.0,0.339,0.0,0.7205181131673813
11426,-0.002999999999999999,0.049,0.0,0.564,0.457,0.9322406868134663
11427,0.0,0.039,0.0,0.681,0.0,0.5535282608697423
11428,0.065,-0.1,-0.047,0.406,0.193,0.4699585670456997
11429,0.0,0.022000000000000002,0.057,0.716,0.0,0.7566813113038158
11430,0.0,0.0,0.098,0.47,0.046,0.5924831004510294
11431,0.0,0.053,0.151,0.0,0.0,0.6629565219649113
11432,0.317,-0.062,0.0,0.0,0.126,0.46835953660000385
11433,0.261,0.6669999999999999,0.0,1.044,0.0,0.7982251831043068
11434,0.0,-0.093,-0.038,0.0,0.297,0.4000799659039972
11435,0.0,0.139,0.391,0.691,0.0,0.6823823527586432
11436,-0.025,0.057,0.0,0.0,1.671,0.6694735353038366
11437,0.05700000000000001,-0.095,0.0,0.0,0.0,0.32117495881184377
11438,-0.038000000000000006,0.051,0.039,0.0,0.445,0.6522620884695209
11439,0.6819999999999999,0.091,0.094,0.527,-0.009,0.8141545320068794
11440,-2.298,0.0,0.515,1.22,0.0,0.9333596801912538
11441,0.04,0.101,-0.066,0.314,0.0,0.8055688989021357
11442,-0.128,0.045000000000000005,0.072,0.0,0.455,0.7729513029423056
11443,0.0,-0.07999999999999999,0.138,0.0,0.203,0.8763031545725806
11444,0.0,0.0,-0.029,0.0,0.485,0.3382192051693169
11445,0.19,0.0,-0.104,0.0,-0.076,0.7183095114975988
11446,0.0,-0.031,0.173,0.311,0.0,0.8649625884107354
11447,0.0,0.042,0.0,0.371,0.0,0.3933353767216329
11448,0.045,0.026,-0.025,0.505,0.0,0.5251451205416664
11449,0.0,0.184,0.22800000000000004,0.407,0.037,0.7906388054107194
11450,0.0,-0.006000000000000005,0.267,0.716,0.0,0.8262843154773571
11451,0.163,0.326,0.10099999999999999,0.0,0.101,0.7592159576318955
11452,0.0,0.0,0.0,0.694,0.0,0.255372585863454
11453,-0.104,0.072,0.045,0.262,0.101,0.6634842632753256
11454,0.0,0.0,-0.02099999999999999,0.29,0.0,0.4222382172304656
11455,-0.097,0.086,0.098,0.635,0.0,0.7470957864324408
11456,0.298,0.0,-0.097,0.0,0.13,0.5939224823265723
11457,0.0,-0.172,0.128,0.861,0.05,0.7805359941686862
11458,0.0,0.17,0.113,0.0,0.055,0.5320964283475895
11459,0.0,0.177,0.301,0.539,0.0,0.6048715109891192
11460,0.365,0.325,0.21499999999999997,0.0,0.051,0.8480005002344545
11461,0.0,-0.069,0.0,0.733,0.0,0.6163106504726299
11462,0.0,0.211,0.346,0.683,-0.015,0.606914490873872
11463,0.435,0.267,0.157,0.625,-0.089,0.706899517614568
11464,0.0,0.0,0.771,0.902,0.0,0.9141091780263292
11465,0.327,0.343,0.15999999999999998,0.785,0.0,0.7225598743909477
11466,0.111,0.151,0.0,0.0,0.091,0.29224789805342766
11467,0.0,0.07699999999999999,0.033,0.352,0.0,0.47541739213090595
11468,0.801,0.0,0.0,0.651,0.0,0.5529491763756776
11469,0.0,-0.373,-0.283,0.442,0.006,0.8957414631577997
11470,0.0,0.0,0.0,0.549,0.0,0.35467471861603206
11471,0.0,0.0,0.0,0.0,0.395,0.06782750210236665
11472,0.0,0.0,-0.127,0.0,0.044,0.353385225632172
11473,0.096,0.0,0.141,0.428,-0.177,0.3520080296378505
11474,0.051,-0.021,0.016,0.0,1.981,0.8248492923418774
11475,0.074,-0.081,0.165,0.0,0.226,0.7165074957727728
11476,0.182,-0.069,0.093,0.273,0.187,0.8086975170653258
11477,0.078,0.0,0.092,0.246,0.017,0.6598832269135101
11478,0.035,0.033,-0.009,0.0,1.78,0.8132450876276859
11479,0.024,0.0,0.009,0.0,14.67,0.5700017068169487
11480,-0.308,0.625,0.279,0.648,0.0,0.831064330526118
11481,0.0,-0.138,-0.087,0.0,0.072,0.6441885034608289
11482,0.2,-0.044,0.17,0.497,0.0,0.5208126384399329
11483,-1.02,0.221,0.15700000000000003,0.532,0.0,0.8034503891737406
11484,0.0,0.054,0.037000000000000005,0.422,0.0,0.6983849065480012
11485,0.825,0.0,0.332,0.0,0.024,0.6376640504222482
11486,0.0,-0.213,0.28,0.0,0.031,0.5958629825246196
11487,0.0,0.0,0.41,0.0,0.036,0.6629233401184879
11488,0.12400000000000003,0.0,0.0,0.0,0.0,0.2579283669495289
11489,0.0,0.106,-0.017,-0.06,0.088,0.69776827300761
11490,0.0,0.0,0.145,0.85,0.0,0.535290027358307
11491,0.457,0.0,0.09999999999999999,0.0,0.0,0.6471058396590089
11492,0.29,0.0,0.062,0.429,0.098,0.7016285621796163
11493,-0.198,0.0,0.201,0.361,0.0,0.735014519064833
11494,0.225,0.0,0.259,0.0,0.0,0.319486230966624
11495,-0.16,-0.055,-0.034,0.288,0.0,0.4988726520136999
11496,0.216,0.477,-0.084,0.665,-0.081,0.6884934673831318
11497,-1.058,-0.016,-0.078,0.309,0.14,0.9390180475875709
11498,0.0,0.0,0.0,0.794,0.0,0.47057428862696327
11499,0.279,0.198,0.232,0.0,0.029,0.9633198189298631
11500,-0.269,-0.13,0.452,0.937,0.0,0.8088262750466945
11501,0.0,0.0,-0.056,0.616,0.0,0.4710004253418506
11502,0.0,0.045,0.05499999999999999,0.408,0.0,0.634034064147263
11503,0.0,0.0,0.0,0.713,0.0,0.39154905986675725
11504,0.0,-0.044,-0.013000000000000005,0.432,0.0,0.5148355362387943
11505,0.0,0.128,0.102,0.0,0.0,0.43397721452317684
11506,0.107,0.0,0.10399999999999998,0.0,0.038,0.6500698712393006
11507,0.0,0.0,0.0,0.0,0.013,-0.11503024225308733
11508,0.226,0.0,0.378,0.343,0.0,0.6664995171780218
11509,0.0,0.0,0.0,0.0,0.272,0.44531828642071347
11510,0.0,0.0,0.022,0.571,0.0,0.5868722277125368
11511,0.063,-0.234,0.0,0.289,-0.128,0.5305324071681503
11512,-0.632,0.0,0.11,0.0,0.079,0.6999342889929514
11513,0.0,-0.023,-0.0049999999999999975,0.0,-1.109,0.6169231395310898
11514,0.068,0.076,-0.055,0.0,0.0,0.35370852175729417
11515,0.0,0.0,0.0,0.0,0.177,0.2529584009760816
11516,0.094,0.0,0.149,0.717,0.0,0.6215925216586455
11517,-0.118,0.01,0.115,0.5,-0.15,0.8917615076762969
11518,0.0,0.476,0.409,0.848,0.0,0.8813887011229261
11519,0.0,-0.077,0.0,0.0,-1.181,0.49336931169238774
11520,0.067,0.0,-0.059,0.0,0.29,0.6412412220305201
11521,0.026,0.018,0.013,0.0,4.184,0.6241394187585685
11522,0.23,-0.049,0.11599999999999999,0.128,0.0,0.39631364889351695
11523,0.101,0.0,0.03200000000000001,0.557,0.0,0.5011927476852964
11524,-0.025999999999999995,-0.05,0.024,0.0,0.0,0.29303678475357275
11525,-2.054,0.0,-0.021,0.0,0.0,0.5848873526435753
11526,0.0,0.0,0.182,0.604,0.0,0.584324825550482
11527,0.0,0.459,0.481,0.0,0.037,0.8202733093970643
11528,0.033,-0.136,0.0,0.375,0.592,0.9255499187159585
11529,0.141,-0.055,0.0,0.0,-0.147,0.4754944217712369
11530,0.444,-0.05,0.044,0.181,-0.157,0.5123288913114679
11531,0.0,0.07,0.105,0.0,0.123,0.5824130238974621
11532,-0.12000000000000001,-0.055,0.073,0.0,0.287,0.8181223006361122
11533,0.0,0.127,0.087,0.0,0.108,0.6511444637354556
11534,0.0,0.0,0.0,0.0,0.149,0.30519115491944826
11535,0.359,0.08099999999999999,0.343,0.811,0.0,0.9326286707269229
11536,0.0,0.042,0.11,0.0,-0.585,0.6258954242838588
11537,0.296,0.122,0.164,0.0,0.145,0.7579731966405073
11538,0.0,-0.024,0.0,0.312,0.0,0.2366765260987671
11539,0.105,0.0,0.014,0.723,0.0,0.7667507191787021
11540,0.0,-0.063,0.0,0.762,0.0,0.6606214505251906
11541,0.0,0.031,0.032,0.883,-2.079,0.5724707058490219
11542,0.0,-0.209,0.226,1.17,0.0,0.9126689323281332
11543,0.0,-0.241,0.3,0.0,0.012,0.7592485479194792
11544,0.0,0.20800000000000002,0.0,0.679,0.0,0.7394618265982946
11545,0.097,0.074,0.101,0.852,0.0,0.715738162672079
11546,0.0,0.0,0.0,0.755,0.0,0.48984560903280794
11547,-0.589,-0.054,0.049,0.391,0.0,0.5192307240376538
11548,0.0,0.0,0.162,0.622,0.0,0.8185484423005505
11549,0.074,0.0,0.051,0.594,-0.4,0.5766074008224729
11550,0.221,0.0,0.197,0.729,0.0,0.8576839631795856
11551,-0.051000000000000004,0.138,0.0,0.599,0.0,0.6897638011745193
11552,0.161,0.026,0.058,0.605,0.0,0.6176764867150906
11553,0.0,0.058,-0.018,0.47,0.0,0.44672650905484756
11554,0.073,0.0,-0.026999999999999996,-0.185,0.0,0.518164102438724
11555,0.041999999999999996,-0.158,0.0,0.303,0.0,0.7889945257176079
11556,0.47,0.0,0.221,0.512,0.093,0.8637783757030103
11557,0.0,-0.046,0.05,0.0,0.0,0.2361752262667145
