,CR,EV,PE,R^2
5434,-0.04000000000000001,0.039,0.107,0.5426337559169959
5435,0.291,0.21800000000000003,0.03899999999999999,0.5796240097055996
5436,-0.104,0.087,0.029,0.5599679487735675
5437,0.087,0.0,0.172,0.33649758393098883
5438,-0.189,0.191,0.036,0.5415331468806254
5439,-0.042,0.0,0.10200000000000001,0.1668933633599251
5440,0.149,-0.009,0.039,0.49216238187830497
5441,-0.03,0.059,0.015999999999999997,0.5692802284698908
5442,-0.047,0.007,0.039,0.4342888583372775
5443,0.0,-0.14400000000000002,0.285,0.5713054984370746
5444,0.007,-0.018000000000000002,0.015,0.38013115278604326
5445,0.052,0.006999999999999992,0.127,0.6567547057822166
5446,0.09,-0.258,0.14400000000000002,0.6634669856819632
5447,0.33,0.125,0.424,0.4365538014038226
5448,0.114,-0.03899999999999998,0.112,0.5427836569788758
5449,0.118,0.21799999999999997,0.21000000000000002,0.6237749282873566
5450,0.044,0.022000000000000002,0.042,0.3676074041796654
5451,0.08,-0.056999999999999995,-0.02,0.34613848164956784
5452,0.169,0.10200000000000001,0.04,0.4647378720691351
5453,-0.055,0.05,0.022,0.4009134674755698
5454,0.06999999999999999,-0.076,-0.012000000000000004,-0.29697910188819243
5455,0.0,0.13,0.311,0.5569674307949073
5456,0.363,0.027,0.032,0.23286634887125168
5457,-0.026,0.146,0.024,0.4935907048130834
5458,2.092,0.05199999999999999,0.05499999999999999,0.43268597410287946
5459,0.0,0.005,0.0,-0.07614964157698112
5460,-0.089,0.093,0.128,0.7907537304691916
5461,0.013999999999999999,0.006,-0.015,0.6336503849519455
5462,0.277,-0.05199999999999999,0.21200000000000002,0.2588800266968635
5463,0.063,0.036,0.0,0.31169991219364934
5464,0.17900000000000002,0.04200000000000001,0.0,0.27751049104524284
5465,-0.846,-0.632,0.39,0.22971887123140478
5466,0.42799999999999994,-0.019,0.0,0.2885522071735346
5467,0.44200000000000006,0.043,0.21,0.43998577397085104
5468,-0.041,0.157,0.217,0.46033894866184777
5469,0.020999999999999998,0.082,0.027,0.5762866341442914
5470,0.0,0.039,0.006000000000000002,0.1944099481314877
5471,-0.383,0.152,0.0,0.07448441513473691
5472,0.0,-0.046,0.06,0.17642600985656487
5473,0.037000000000000005,0.522,-0.05499999999999999,0.3429578692819396
5474,-0.04999999999999999,0.245,0.068,0.4091395204245113
5475,0.16,0.029,0.086,0.23452956287576565
5476,0.062000000000000006,0.013,0.015,0.5752058932497642
5477,0.21,0.1,0.07199999999999998,0.0841003280689191
5478,0.033,0.064,-0.021999999999999992,0.4135056485315295
5479,-0.18799999999999994,0.475,0.42400000000000004,0.6084092467523633
5480,0.515,0.424,0.531,0.5398581804180931
5481,-0.071,-0.006000000000000005,0.10600000000000001,0.21393907633348597
5482,0.012,0.0,0.014000000000000002,0.1536231155478719
5483,-0.071,0.012000000000000004,0.054,0.24920931724189432
5484,0.05399999999999999,-0.103,0.05900000000000001,0.29782460448442427
5485,0.923,0.0,0.384,0.5526590692243377
5486,-0.09099999999999997,0.078,0.151,0.4752486688592117
5487,0.7110000000000001,-0.153,0.262,0.6757786631258578
5488,-0.11300000000000002,0.253,0.14100000000000001,0.48990234860781123
5489,0.9319999999999999,0.43600000000000005,0.33999999999999997,0.45356926280501153
5490,-0.068,0.0,-0.016,0.35153542740982446
5491,0.45199999999999996,0.079,-0.031,0.47272695956690325
5492,-0.112,-0.129,0.0,0.05280273444295169
5493,-0.10400000000000004,0.0,0.136,0.10789417995198847
5494,0.0,-0.026999999999999996,0.0030000000000000027,0.3175762312090742
5495,-0.17300000000000004,0.355,0.27,0.6907827983962518
5496,0.002999999999999999,-0.012,-0.023,0.44772344738715697
5497,0.072,-0.111,0.171,0.4397959932808423
5498,0.201,0.076,-0.041,0.27049960306539267
5499,0.681,0.688,-0.07700000000000001,0.6796369931342315
5500,0.834,-0.112,0.01999999999999999,0.512538915244783
5501,0.344,-0.03,0.033,0.7207574877814722
5502,-0.194,0.025999999999999995,0.206,0.5169208482258005
5503,0.937,0.0,-0.286,0.37585897568753124
5504,-0.382,0.245,0.946,0.7559126232753823
5505,0.5230000000000001,-0.20500000000000002,0.724,0.7974282704567307
5506,0.031,0.012,0.05800000000000001,0.5613666005652473
5507,0.034,0.258,-0.27,0.27841655832149503
5508,-0.013,0.075,0.045,0.39354436390150227
5509,0.223,0.33899999999999997,0.016,0.5384843243099569
5510,0.121,0.4,0.034,0.538323325118252
5511,0.175,-0.039,0.099,0.46383010888999954
5512,0.142,0.208,-0.089,0.5803749035388409
5513,0.0019999999999999983,0.065,0.061,0.3462805200462349
5514,-0.114,0.0,0.33599999999999997,0.1437919804500738
5515,0.113,-0.07800000000000001,-0.072,0.3372229678513017
5516,0.195,0.025,0.11299999999999999,0.5938509580590909
5517,0.126,0.243,0.132,0.3335068723542137
5518,0.0,0.0,0.071,0.02441176462016703
5519,-0.044,0.034,0.063,0.6282162598581245
5520,0.0,-0.205,0.158,0.6608175672727754
5521,0.073,0.282,0.181,0.5723978255382921
5522,0.04999999999999999,0.06899999999999999,0.20800000000000002,0.5818323585349481
5523,-0.014999999999999986,0.131,0.15,0.36406338266811644
5524,0.093,0.21199999999999997,0.179,0.3526524711510163
5525,-0.07299999999999995,0.0,0.366,0.4133145743301294
5526,0.005999999999999998,0.115,0.044,0.3376687070204112
5527,-0.07599999999999998,0.058,0.037,0.5344736465431941
5528,0.117,0.173,0.202,0.7460376621784519
5529,0.51,0.238,0.25,0.42562973267445314
5530,0.524,0.054,0.503,0.8006133523810778
5531,-0.104,-0.009000000000000001,0.023,0.5389354162966848
5532,0.409,2.213,0.615,0.6676092529876817
5533,0.10900000000000001,0.136,0.0049999999999999975,0.3433866296193777
5534,0.004,-0.003,0.006,0.3542069808774716
5535,0.399,0.389,0.917,0.645503176651693
5536,0.038,0.038,0.05,0.7128612370130952
5537,0.027000000000000003,-0.017,0.064,0.2331461299457669
5538,0.028999999999999998,0.002999999999999999,0.021,0.14123021017623705
5539,-0.011999999999999997,-0.022,0.0,0.14552037456134181
5540,0.097,-0.027,0.185,0.6156669896029863
5541,0.045,0.022,0.020999999999999998,0.19710497952066552
5542,-0.006,0.0,-0.008,0.09401084365680812
5543,0.057,-0.026,0.14300000000000002,0.3989264678034803
5544,0.111,0.016,0.072,0.29429514141618796
5545,0.0,0.0,0.15,0.5240004466454669
5546,0.009000000000000001,0.008000000000000007,0.136,0.5538663416962273
5547,0.15400000000000003,-0.00399999999999999,0.05,0.4601537134357975
5548,0.0,0.0,-0.023999999999999994,0.24534219520499234
5549,0.09700000000000003,0.0,0.07999999999999999,0.2764486219793274
5550,0.11299999999999999,0.07900000000000001,0.155,0.5100116539267474
5551,0.07500000000000001,0.095,0.157,0.5476381211888509
5552,0.056,0.042,-0.05700000000000001,0.4074857925477843
5553,0.054000000000000006,0.081,0.038,0.6327914250864642
5554,0.025,-0.044,-0.021000000000000005,0.22695359989338404
5555,-0.525,-0.0040000000000000036,0.05,0.28924724796835455
5556,-0.136,-0.026999999999999996,0.03900000000000001,0.22180959009090429
5557,-0.248,-0.065,-0.073,0.3352748015601762
5558,-0.017,-0.025,0.009000000000000001,0.1542533699344223
5559,0.228,-0.085,0.022,0.4070494988091501
5560,-0.4990000000000001,-0.04900000000000001,0.216,0.6329776502027201
5561,-0.774,0.38,0.371,0.43636976855214693
5562,0.088,0.029,0.389,0.605632771508066
5563,0.045,0.087,0.287,0.597718359455325
5564,0.074,0.162,0.077,0.27796707732660986
5565,0.002,0.021,-0.008,0.28145156412742833
5566,0.030000000000000002,-0.005999999999999999,-0.009,0.2245555450295258
5567,-0.012,-0.026,-0.027,0.3629990006334325
5568,-0.77,0.035,0.173,0.44344497058301835
5569,-0.426,0.184,0.2,0.2997861373582196
5570,0.0,-0.012,0.0,-0.01911750658494693
5571,0.0,1.046,0.439,0.1384619041733327
5572,-0.472,0.278,0.122,0.1840447790485823
5573,0.118,0.288,0.139,0.5818788844835288
5574,0.0,0.065,0.103,0.48523986868145585
5575,0.264,0.0,0.11299999999999999,0.3764713969542093
5576,0.04,0.012,0.016,0.10869267306050812
5577,0.235,0.151,0.17099999999999999,0.6165284962329212
5578,0.083,0.04000000000000001,-0.117,0.639730126464016
5579,0.082,-0.037,0.12199999999999998,0.4567041400550159
5580,-0.028,0.052,0.020000000000000004,0.2953129800511185
5581,-0.07700000000000001,-0.4979999999999998,-0.16,0.7934623586636509
5582,-0.064,0.03,-0.013,0.209148663093774
5583,0.416,0.308,0.106,0.6584356059146061
5584,0.0,0.0,-0.02499999999999998,0.3108249127167275
5585,0.057,0.033,0.138,0.6149113900484138
5586,0.013,0.044,0.06,0.8176559794407622
5587,-0.5619999999999998,-0.348,-0.32999999999999996,0.3285525066219025
5588,-0.02800000000000001,0.027,0.149,0.2878805084615895
5589,0.22,-0.042,0.069,0.576135436763492
5590,0.265,-0.185,0.22199999999999998,0.6668146638927389
5591,0.131,0.139,0.232,0.48050544809852347
5592,0.089,0.02,-0.033,0.36599198650169296
5593,0.009,-0.098,0.015,0.5107182242276932
5594,0.0,0.187,-0.14300000000000002,0.1752722157598955
5595,0.14,-0.051000000000000004,0.06999999999999999,0.19058890938913486
5596,0.013000000000000012,0.071,0.017,0.12055857092681488
5597,-0.142,-0.15,0.11800000000000001,0.181905047066371
5598,0.5069999999999999,0.781,0.382,0.6449007591397289
5599,0.083,0.018000000000000002,0.0,0.48591697637457976
5600,0.487,-0.04500000000000001,0.0,0.3470116313499445
5601,0.096,-0.016,0.024000000000000004,0.4672859227954914
5602,-0.393,0.0,0.28,0.509874040891761
5603,-0.782,-0.114,0.071,0.40038098308125103
5604,0.044,-0.022,-0.033,0.14406617938972088
5605,0.819,0.171,0.165,0.5740033567725915
5606,-0.05699999999999998,0.19,0.432,0.6781347500644478
5607,-0.07,0.010999999999999996,0.165,0.4860090466718472
5608,-0.047,0.135,-0.055,0.35351909185832664
5609,-0.229,0.032999999999999995,0.119,0.6010821431356828
5610,-0.148,0.013999999999999999,0.217,0.4706718319437875
5611,0.037000000000000005,0.101,0.043000000000000003,0.39798612425255087
5612,0.037,-0.033,-0.066,0.47988886670224284
5613,0.127,-0.044999999999999984,0.049,0.14013844425184396
5614,-0.08900000000000001,-0.009,0.020999999999999998,0.33142300476049336
5615,0.05,-0.086,-0.028999999999999998,0.27701300064986356
5616,0.0,-0.039,0.042,0.5325121625416183
5617,0.023,0.044,0.018000000000000002,0.33974188400462246
5618,-0.10300000000000001,0.167,0.162,0.39437027660478374
5619,0.062,0.0049999999999999975,0.024,0.3005880041137523
5620,-0.04500000000000001,-0.038,0.506,0.703410734377697
5621,0.005,-0.005,-0.004,-0.009614687995148197
5622,0.587,0.313,-0.03300000000000003,0.4918919189421975
5623,-0.118,0.12,0.10400000000000001,0.43851796672328347
5624,-0.767,0.11199999999999999,0.432,0.9435937949606201
5625,0.014000000000000005,0.021,0.055,0.25931251924964716
5626,0.126,0.0030000000000000027,0.025999999999999995,0.6411070853090439
5627,0.2,0.118,0.18,0.5974890156497137
5628,0.08299999999999999,0.134,0.115,0.3630423894667232
5629,-0.039,-0.0010000000000000009,0.039,0.40171938577527677
5630,0.465,-2.438,-0.162,0.8456016170139264
5631,0.035,0.01100000000000001,0.152,0.31837269149807346
5632,0.226,0.015999999999999997,0.008,0.36449433962953537
5633,-0.032000000000000015,0.0,0.18,0.515077369346617
5634,-0.031,0.023,0.01,0.043045866988552284
5635,0.054,0.0,0.062,0.7370677934374801
5636,0.03900000000000001,0.05499999999999999,0.194,0.39656983917306066
5637,0.074,0.08299999999999999,0.082,0.6004087583588587
5638,0.19199999999999998,0.043000000000000003,0.191,0.7520726029565421
5639,0.0,0.243,0.015000000000000013,0.2679635197647281
5640,0.006999999999999999,0.019,0.009999999999999998,0.09039327246252693
5641,0.015000000000000013,-0.043,0.032,0.43443718859167046
5642,0.025,-0.038,0.229,0.7761605908221867
5643,0.002999999999999999,-0.022000000000000002,0.021999999999999995,0.15074689217390103
5644,0.031000000000000028,0.121,0.344,0.319469552562311
5645,0.005999999999999998,0.062,0.085,0.5102473880893004
5646,0.269,-0.057,0.195,0.3870178306953782
5647,0.0,0.107,-0.255,0.44938901972342327
5648,-0.08,-0.029,0.0,0.4004836673238972
5649,0.183,0.138,-0.023000000000000007,0.4095428035233317
5650,0.02,0.011,0.009,0.2005145547962518
5651,-0.032,0.111,-0.016,0.24738928264712012
5652,0.375,0.038000000000000006,0.114,0.40991724472504676
5653,-0.121,-0.01,0.09,0.6372489746465819
5654,0.047000000000000014,-0.068,0.072,0.5680297933410188
5655,-0.046,0.038,0.21500000000000002,0.7630100897946285
5656,0.115,0.0,0.08099999999999999,0.3296396000996008
5657,0.025,-0.017,-0.006,0.3558371105027941
5658,0.0049999999999999975,0.023,0.044,0.40535273587713805
5659,-0.052000000000000005,0.0,0.056,0.7442420868791427
5660,0.043,-0.041000000000000036,0.044,0.6879927882989259
5661,-0.058,0.0,0.013999999999999999,0.31002004004652983
5662,0.041,0.026000000000000002,0.007000000000000003,0.36222712430698667
5663,-0.020000000000000004,-0.093,0.009000000000000001,0.5938605854763839
5664,0.139,0.0019999999999999983,0.032,0.487509436833093
5665,0.067,-0.203,-0.241,0.33977402472471285
5666,-0.005,0.032,-0.008,0.323557334858512
5667,0.156,0.07,0.0,0.45071652960077313
5668,0.33599999999999997,-0.07199999999999998,-0.0010000000000000009,0.36477793503917066
5669,0.229,0.27,0.33399999999999996,0.6279219525346285
5670,0.115,0.024999999999999998,0.102,0.5365714845686631
5671,0.051,0.051,0.042,0.09783005585055893
5672,0.032,0.007,0.005,0.24077416700570098
5673,0.307,0.057,0.218,0.6087845085713484
5674,1.107,-0.03799999999999992,0.525,0.5288526485229703
5675,0.354,0.153,0.429,0.542656682964396
5676,0.074,0.005000000000000001,-0.037000000000000005,0.512374719322769
5677,0.034,0.052,0.021,0.2360665311329423
5678,0.143,0.011999999999999983,0.332,0.4826400643298818
5679,0.08399999999999996,0.165,0.143,0.6657285674530127
5680,0.18,-0.08099999999999999,0.142,0.40151147410633603
5681,0.273,-0.11499999999999999,0.23299999999999998,0.322678991324022
5682,0.115,0.33499999999999996,-0.098,0.4433560747612968
5683,-0.035,-0.0029999999999999957,-0.009000000000000008,0.33842988101338045
5684,0.122,0.163,0.07300000000000001,0.44644817289390715
5685,0.032,0.089,0.042,0.619083332929447
5686,0.074,0.214,0.174,0.4248026467005722
5687,-0.196,0.026999999999999996,-0.059,0.3946301401072785
5688,0.054,-0.067,0.058,0.4271896100197258
5689,0.012000000000000004,-0.056,0.083,0.3253826253704861
5690,0.08,0.01,-0.021,0.1767590378730628
5691,-0.227,0.0,0.019999999999999997,0.41114232668030526
5692,0.107,-0.0010000000000000009,-0.021,0.22328956707980818
5693,-0.023000000000000003,0.0,0.018000000000000002,0.20115134330065032
5694,0.087,0.053,0.117,0.5470652836506236
5695,-0.027999999999999997,0.028,0.017,0.3341354310262411
5696,0.195,-0.173,0.15999999999999998,0.21704220243857308
5697,0.13,-0.33,0.132,0.8603475118852473
5698,-0.094,0.28300000000000003,0.211,0.5974125105081443
5699,0.13,0.053000000000000005,0.272,0.7734099167054884
5700,-0.054000000000000006,0.046,-0.044,0.3733038704394185
5701,0.16700000000000004,0.079,0.042,0.37307295025030485
5702,-0.024000000000000004,0.115,0.101,0.7719703735929956
5703,0.065,-0.094,0.13899999999999998,0.6449369322893366
5704,0.048,-0.021,0.029,0.6605749009854577
5705,0.5210000000000001,0.407,0.28,0.5867322702757517
5706,0.917,-0.119,0.867,0.6182228599989303
5707,0.064,0.0,0.059,0.3390204321803846
5708,-0.026,0.035,0.07500000000000001,0.3967924348076709
5709,-0.232,-0.032,0.039,0.398204761049996
5710,-0.01100000000000001,-0.138,0.068,0.22923942287438814
5711,0.168,0.218,0.093,0.40821274359037074
5712,0.039999999999999994,0.387,-0.118,0.10946522821200688
5713,0.09,-0.596,-0.41200000000000003,0.6759462245864306
5714,0.116,-0.178,0.086,0.2818746988502878
5715,0.0,-0.28800000000000003,0.286,0.16174072300388964
5716,-3.19,0.424,-0.123,0.3555515019501492
5717,-0.147,-0.038000000000000006,0.24,0.3711073377029305
5718,0.08600000000000001,0.0,0.099,0.5007035605573362
5719,0.134,0.0,0.086,0.5183333614556302
5720,0.020999999999999998,0.022,0.104,0.4284140198505366
5721,0.15200000000000002,-0.107,0.187,0.5670229038752445
5722,0.083,0.033,0.075,0.2546843984672732
5723,0.391,0.19500000000000003,0.586,0.8231394525437199
5724,0.30100000000000005,-0.11499999999999999,-0.057999999999999996,0.5581228033043422
5725,0.0,0.0,0.384,0.3520083850946114
5726,0.10500000000000001,0.0030000000000000027,0.418,0.6229242780385227
5727,0.04899999999999999,0.282,0.0,0.45221732389452807
5728,-0.357,-0.248,0.257,0.37497157478879983
5729,0.127,-0.073,0.17099999999999999,0.7252529470348847
5730,0.0049999999999999906,0.074,0.07999999999999999,0.6464054148707268
5731,0.0,0.385,0.36,0.42743787324325955
5732,-0.231,0.454,0.203,0.6805582059549536
5733,0.068,0.0,0.067,0.43821040720823967
5734,0.547,0.077,0.228,0.5799458626101794
5735,0.0,0.32599999999999996,0.258,0.38796694565320866
5736,-1.21,0.02,-0.134,0.8425944331572887
5737,0.105,-0.015,0.218,0.3883555938613865
5738,0.007000000000000006,0.028000000000000004,0.004999999999999999,0.41882620594489695
5739,-0.47800000000000004,-0.043000000000000003,0.015,0.27414454489500495
5740,-0.029,0.11,0.052,0.3062011849304235
5741,0.0,-0.014,-0.003,0.013011100933437825
5742,0.029,0.061,0.034,0.517789183003414
5743,-0.0020000000000000018,0.0,0.031,-0.01725454406551452
5744,0.11,-0.131,0.011000000000000003,0.41025939086442587
5745,0.013999999999999985,0.057,0.086,0.25346160939498474
5746,0.792,-0.101,0.28300000000000003,0.8274023518510375
5747,-0.379,-0.0010000000000000009,0.139,0.8072241700626042
5748,-1.108,-0.09599999999999997,0.317,0.6447869289027747
5749,0.05600000000000001,0.128,0.055999999999999994,0.6561562349243395
5750,0.005999999999999998,-0.007,-0.029,0.03083873965210837
5751,0.045,0.057999999999999996,0.128,0.25302995882901524
5752,0.34299999999999997,-0.06899999999999999,0.185,0.5161171778191496
5753,-0.008,0.023000000000000003,0.036,0.4473461410990781
5754,-0.027,-0.061,-0.005999999999999998,0.34997724522617846
5755,0.204,0.0,0.195,0.24283810911673098
5756,0.017,0.079,0.065,0.7662242176087305
5757,-0.043,0.054,0.07200000000000001,0.6578241718807454
5758,0.056999999999999995,-0.478,0.622,0.5228885615665984
5759,0.129,0.06300000000000001,0.17699999999999994,0.5355945791745764
5760,-0.474,-0.039,-0.012000000000000004,0.339988163726622
5761,-0.025,-0.006,-0.023,0.4662242833497402
5762,0.078,0.031,0.059,0.41040817396533513
5763,0.08099999999999999,-0.052000000000000005,0.064,0.4066973339414063
5764,0.03300000000000001,-0.04500000000000001,0.14700000000000002,0.18957892606722482
5765,-0.051,0.008,0.049,0.2129370763703783
5766,-0.081,0.043,0.011,0.35699649176037307
5767,0.3400000000000001,-0.105,0.10500000000000001,0.2803891962536599
5768,-0.028999999999999998,-0.07,0.08399999999999999,0.5575761773143435
5769,0.028,-0.038,-0.018999999999999996,0.4958219773801641
5770,0.075,0.007000000000000006,0.678,0.6492637579678
5771,0.298,0.08,0.131,0.7028712803721636
5772,0.166,0.016,0.172,0.5356841546248444
5773,-0.137,0.11,0.021,0.6400980517585727
5774,0.07799999999999999,0.197,0.352,0.5517057990931793
5775,-0.059999999999999984,0.988,0.279,0.4853160916610869
5776,-0.038,0.124,0.026,0.2639636279368054
5777,-0.305,-0.08499999999999999,0.199,0.42098893981241836
5778,-0.466,0.045,0.081,0.4891238396201171
5779,0.19000000000000003,-0.022,0.122,0.3804695328018154
5780,-0.068,0.04800000000000001,0.066,0.30613682291220223
5781,-0.07600000000000001,-0.076,0.21300000000000002,0.6612964467147946
5782,0.168,0.0,0.14,0.3511447440838267
5783,-0.082,0.109,0.045,0.7077766831800246
5784,0.366,0.0,-0.055,0.6211111986178288
5785,-0.325,-0.273,0.175,0.18338695378629644
5786,0.374,-0.095,0.288,0.7020586509747927
5787,0.015,-0.015,0.039,0.28907746918234
5788,0.257,-0.289,0.0,0.18243759302727336
5789,0.012,-0.006999999999999999,0.032,0.3343833871511682
5790,0.023,-0.021,0.009000000000000001,0.3890441841392017
5791,0.0050000000000000044,0.02699999999999999,0.045000000000000005,0.3358027999689064
5792,0.0,-0.038,0.036,0.20975051595364802
5793,0.07200000000000001,-0.05399999999999999,0.08199999999999999,0.6620502218197835
5794,0.057,0.0,0.1,0.1710581497991409
5795,0.053,0.012,0.079,0.4508662972513342
5796,0.445,0.287,0.178,0.756981303580432
5797,0.176,-0.032,0.079,0.5286103607971254
5798,0.11500000000000002,-0.112,0.051000000000000004,0.3621617210299304
5799,0.074,0.086,0.033,0.6841405115944443
5800,0.111,-0.015,0.026,0.46923004474426355
5801,0.303,0.05,0.141,0.5913041982287959
5802,1.101,0.616,0.0,0.49059657743836893
5803,0.02899999999999999,-0.043,0.017,0.2469327737560354
5804,-0.16,0.051,0.064,0.23417030407663686
5805,0.0,-0.065,-0.31700000000000006,0.5674450263070105
5806,0.035,0.112,0.109,0.38711612759740477
5807,-0.155,0.0,0.13499999999999998,0.5624693176544358
5808,0.053,0.021,0.049,0.5421126785779646
5809,-0.019,0.031,0.0,0.17929457835466767
5810,0.15300000000000002,0.135,0.508,0.49319843297932286
5811,0.07600000000000001,0.163,0.21200000000000002,0.5214115000260293
5812,-0.16899999999999998,-0.006000000000000005,0.219,0.5244251925143439
5813,0.19899999999999995,0.205,0.036000000000000004,0.5516628356215885
5814,-0.6549999999999999,0.416,0.082,0.6186499134074163
5815,0.05,0.09,0.065,0.5478811982066509
5816,0.008000000000000004,-0.033,0.0,0.3598031768402795
5817,0.041,0.052,0.197,0.5584919122955792
5818,-0.687,0.244,-0.0049999999999999975,0.5261106117321921
5819,0.038000000000000034,0.23,0.259,0.5241673381899618
5820,-0.034999999999999996,0.052,0.0030000000000000027,0.28737839185419667
5821,0.148,-0.022000000000000002,-0.023,0.5188017879279478
5822,-0.235,0.0,0.281,0.35286974982756714
5823,-0.042,-0.059,-0.012,0.1264882312132839
5824,0.09600000000000002,-0.016999999999999987,0.104,0.3291555767808214
5825,-0.016,0.137,-0.005999999999999998,0.26356670098786505
5826,-0.0040000000000000036,-0.038,0.094,0.4208784719041774
5827,0.0,0.077,0.135,0.34419283819834257
5828,0.388,0.123,-0.089,0.5552925709610723
5829,0.0,0.029000000000000005,-0.015,0.19517295287680103
5830,0.20499999999999996,0.65,0.639,0.335502388836904
5831,-0.065,-0.051,-0.243,0.28452395544720865
5832,0.0,0.128,0.08,0.22784160667811504
5833,0.067,0.063,0.11099999999999999,0.5599132188779223
5834,0.071,0.078,0.12000000000000001,0.427379845319947
5835,0.229,0.038,0.124,0.7642403407744375
5836,0.051000000000000004,0.032,0.175,0.3676550115943559
5837,0.08,0.074,-0.036000000000000004,0.2972648546512021
5838,0.087,-0.033,0.081,0.31086884228156697
5839,-0.15400000000000003,-0.047,0.038000000000000006,0.6334269826098151
5840,0.034,-0.010000000000000002,0.037,0.36573684198842005
5841,0.634,0.303,-0.5279999999999999,0.48169148649882887
5842,0.03699999999999999,0.068,-0.037,0.5812300126896515
5843,0.055,0.158,0.263,0.6838280192456767
5844,0.07200000000000001,0.14500000000000002,0.06,0.4583497903541621
5845,1.766,0.12,0.176,0.8100349239957172
5846,-0.707,0.349,0.010000000000000009,0.4033225248969834
5847,0.0,0.027999999999999997,0.10300000000000001,0.5125137548811118
5848,-0.381,0.0,0.11200000000000002,0.22310861291808548
5849,0.0,0.024,0.092,0.23046321052696084
5850,0.094,-0.22199999999999998,0.07100000000000001,0.6040439691993016
5851,0.311,0.111,-0.03,0.2822058055241582
5852,0.048,0.11299999999999999,0.054,0.4354874361165122
5853,-0.548,0.029,0.156,0.6767156533150394
5854,-0.207,0.26,-0.086,0.05374448223829309
5855,0.05,0.15400000000000003,0.199,0.4342688092555118
5856,0.174,-0.036,0.061,0.7017085665681496
5857,0.169,0.185,0.298,0.7696697763016767
5858,0.127,0.083,-0.013,0.34462141196235463
5859,-0.09600000000000003,-0.028,0.031,0.2725865846435628
5860,0.176,-0.191,0.04000000000000001,0.4045253900801934
5861,0.002999999999999999,-0.011,-0.023,0.2134745654088681
5862,-0.33899999999999997,0.395,0.115,0.6881105746830025
5863,0.0,-0.06799999999999999,0.534,0.6318437863160409
5864,-0.786,-0.264,0.127,0.43424608401475684
5865,0.05499999999999999,0.22,0.113,0.24804312490884906
5866,0.088,-0.01999999999999999,0.05,0.30253964883075013
5867,0.004999999999999999,-0.009,-0.007000000000000001,0.31883111718122237
5868,-0.011000000000000003,0.0030000000000000027,0.019,0.6018923078528986
5869,-0.015000000000000003,0.0,-0.021,0.322138493514482
5870,0.251,0.112,0.04799999999999999,0.47206832927942577
5871,0.111,-0.031,0.042,0.354898676970435
5872,0.035,-0.20900000000000002,0.612,0.5420522660478552
5873,0.16899999999999998,-0.017,-0.016,0.808148297819871
5874,-0.069,0.10900000000000001,0.151,0.6081916254664101
5875,0.069,0.092,0.011,0.5221018485460183
5876,0.472,1.234,-0.04500000000000004,0.8509019652436809
5877,0.10400000000000001,0.036000000000000004,0.09999999999999999,0.23301486124895887
5878,0.1,-0.203,-0.008,0.7019715348615914
5879,0.634,0.191,0.259,0.4198628331612946
5880,0.065,-0.07500000000000001,0.036000000000000004,0.374085893820459
5881,-0.04899999999999999,-0.129,0.177,0.22301029413034046
5882,0.043,0.055999999999999994,0.031,0.25862001816003166
5883,0.01,0.038,-0.006999999999999999,0.3892440860571077
5884,0.182,-0.038000000000000006,0.46499999999999997,0.73591109240178
5885,-0.012,0.039,0.06599999999999999,0.4625328482713832
5886,0.147,0.49,0.039999999999999994,0.6385808730717069
5887,0.0,-0.0040000000000000036,0.004,0.15519997222365778
5888,0.294,-0.726,0.659,0.6047531696454993
5889,-0.198,-0.068,0.246,0.4348815732827742
5890,0.041999999999999996,0.06,0.11499999999999999,0.6700835036103814
5891,0.012,0.008,-0.012999999999999998,0.07981270252336436
5892,0.053000000000000005,-0.029,0.039,0.3235421928564769
5893,-0.013000000000000001,-0.08299999999999999,-0.022,0.42987611018446215
5894,0.136,0.063,0.12,0.3233925351950535
5895,0.022000000000000006,0.097,0.051,0.3109584480025255
5896,0.751,0.0,0.146,0.40802877738616206
5897,0.316,-0.07899999999999999,0.065,0.7456064205996327
5898,-0.02200000000000002,0.081,0.132,0.4272851591012683
5899,-0.156,0.12,0.056,0.24666855790262643
5900,-0.09599999999999999,0.173,0.057,0.6084334475557596
5901,0.129,-0.193,0.047,0.5128024822401325
5902,0.0,0.121,0.132,0.21895209130748228
5903,0.0,0.039,0.018,0.5119004868830428
5904,0.07099999999999998,0.14600000000000002,0.254,0.6795131377334036
5905,0.031,0.02800000000000001,-0.018000000000000002,0.5819020959496202
5906,0.055,0.065,0.073,0.6636536026094556
5907,-0.223,0.029,0.006999999999999999,0.15040706062684617
5908,-0.048,0.187,0.10300000000000001,0.6062541637622266
5909,0.184,0.153,0.082,0.6856198530787682
5910,0.082,0.132,0.237,0.7959199422695189
5911,0.318,0.066,0.45,0.31445037950437904
5912,-0.09699999999999999,0.15,0.11700000000000002,0.5614933526883898
5913,-0.769,0.076,-0.119,0.5683831107311281
5914,0.0,-0.035,0.069,0.4654309237148102
5915,-0.07800000000000001,-0.047,0.064,0.1978342431077028
5916,-0.006999999999999999,0.009000000000000005,0.05,0.4367928089086667
5917,0.463,0.058,0.12,0.41991645552811174
5918,-0.226,-0.048,0.068,0.584011938700699
5919,0.2,0.296,0.069,0.45683385326128056
5920,0.367,0.118,0.284,0.41816199758134687
5921,0.962,0.149,0.30200000000000005,0.4552594146548913
